carat,cut,color,clarity,depth,table,price,radius
1.01,4,3,2,60.3,60,4412,3.245
1.06,3,1,4,62.6,59,4413,3.245
1.07,4,3,2,61.2,60,4413,3.265
1.07,3,3,2,62.8,57,4413,3.25
1.0,3,4,3,62.6,57,4413,3.155
1.01,5,2,3,62.5,56,4413,3.2
1.08,5,3,3,62.2,57,4413,3.3
1.03,3,4,2,63.5,56,4413,3.185
1.03,4,4,2,59.9,60,4413,3.28
1.02,2,6,2,64.2,59,4414,3.13
1.08,4,5,2,62.3,58,4414,3.275
1.1,3,3,3,62.5,56,4414,3.28
1.03,3,5,2,61.8,59,4414,3.215
1.03,3,5,2,62.0,58,4414,3.215
1.04,5,4,2,63.1,55,4414,3.225
1.03,2,5,2,59.0,59,4414,3.275
1.08,3,6,2,59.8,59,4415,3.325
1.01,3,5,2,60.0,59,4416,3.24
1.01,3,5,2,62.4,58,4416,3.185
1.01,2,5,2,63.2,59,4416,3.175
1.01,4,5,2,62.2,59,4416,3.205
1.01,4,5,2,62.6,60,4416,3.175
1.01,5,5,2,62.5,55,4416,3.195
1.01,4,5,2,61.3,60,4416,3.2
1.01,4,5,2,62.2,59,4416,3.19
1.01,4,5,2,61.6,58,4416,3.195
1.01,5,5,2,60.5,57,4416,3.245
1.01,2,5,2,63.9,54,4416,3.165
1.01,3,5,2,62.7,59,4416,3.175
1.01,3,5,2,62.8,60,4416,3.165
1.0,2,4,3,62.2,62,4416,3.17
1.06,5,3,4,62.4,57,4416,3.27
0.83,5,5,4,62.3,56,4417,2.995
0.95,3,7,2,60.1,61,4418,3.175
1.15,3,3,2,61.4,58,4418,3.35
1.01,3,2,3,62.1,59,4418,3.18
1.01,4,5,3,62.2,59,4418,3.22
0.9,3,6,4,62.8,57,4419,3.065
1.0,3,7,2,63.7,55,4419,3.16
0.9,3,7,3,59.5,57,4419,3.095
0.9,5,6,4,62.1,57,4419,3.075
1.07,5,4,2,62.4,57,4419,3.28
0.9,2,7,3,61.9,62,4419,3.075
0.92,4,5,3,62.1,60,4420,3.11
0.86,5,4,5,62.2,57,4420,3.025
1.07,5,4,2,61.7,57,4421,3.275
1.1,3,3,2,62.9,58,4422,3.265
1.07,5,1,3,62.4,56,4422,3.26
1.12,5,1,4,60.1,57,4422,3.41
1.04,5,2,3,61.4,55,4423,3.25
0.91,3,5,5,63.1,59,4423,3.095
1.17,4,2,2,62.7,57,4423,3.385
1.35,5,1,3,61.0,55,4423,3.585
1.17,4,1,3,61.9,58,4423,3.385
0.9,4,4,4,60.2,59,4424,3.14
1.03,1,4,3,64.7,63,4424,3.18
0.9,4,4,4,60.0,59,4424,3.15
1.16,5,4,2,61.3,55,4425,3.395
1.01,3,5,2,60.0,55,4425,3.28
1.01,5,1,4,62.3,55,4425,3.2
1.0,5,5,2,61.3,57,4425,3.2
0.93,2,4,5,63.8,59,4425,3.105
1.04,5,5,3,62.1,56,4426,3.27
1.0,3,6,2,62.6,58,4426,3.165
1.04,3,2,3,61.9,58,4426,3.225
1.23,4,4,2,62.8,59,4426,3.38
1.04,2,5,2,63.1,60,4427,3.175
1.05,3,4,2,63.5,57,4427,3.195
1.04,3,5,2,60.0,61,4427,3.25
0.9,4,7,3,61.5,60,4427,3.095
1.0,5,7,2,62.3,56,4427,3.195
1.0,4,4,3,60.2,59,4427,3.25
1.0,2,4,3,64.3,58,4427,3.125
0.9,3,3,5,62.5,58,4428,3.045
1.28,5,4,1,61.6,57,4428,3.465
0.9,5,3,5,62.2,58,4428,3.07
1.11,5,2,2,61.6,54,4428,3.33
0.91,4,7,3,60.2,60,4429,3.125
0.91,3,7,3,63.0,59,4429,3.055
1.05,3,4,3,59.1,57,4429,3.315
0.91,3,4,3,60.2,58,4429,3.145
0.91,5,6,3,60.8,57,4429,3.135
0.91,3,3,4,60.8,58,4430,3.105
1.13,4,3,2,59.4,58,4430,3.4
1.13,4,2,4,60.2,61,4430,3.37
0.9,3,3,6,60.3,61,4432,3.11
0.9,2,5,4,63.3,57,4432,3.055
0.9,4,3,6,62.0,58,4432,3.065
1.01,3,3,3,61.8,61,4432,3.2
1.01,3,3,3,62.1,60,4432,3.2
1.01,3,3,3,61.9,57,4432,3.18
1.01,2,3,3,63.1,60,4432,3.185
1.07,5,3,2,59.2,57,4434,3.35
1.03,5,2,3,62.2,58,4434,3.225
0.91,3,6,3,63.1,58,4434,3.085
1.01,5,6,2,62.8,57,4434,3.19
1.01,4,6,2,62.5,60,4434,3.21
1.01,3,6,2,63.3,58,4434,3.195
0.91,3,5,4,63.4,55,4434,3.11
1.01,4,6,2,59.6,61,4434,3.295
1.01,5,6,2,62.1,56,4434,3.215
0.91,4,6,3,62.5,61,4434,3.095
1.1,4,3,2,62.6,57,4435,3.3
0.9,5,7,3,61.9,55,4435,3.11
1.02,4,4,3,62.2,58,4435,3.22
1.04,3,3,2,62.9,57,4435,3.195
1.01,3,4,2,59.3,61,4435,3.28
1.01,3,4,2,62.1,60,4435,3.19
0.9,3,4,3,62.2,58,4435,3.075
1.0,3,6,2,60.5,59,4435,3.22
0.9,4,5,3,61.4,55,4435,3.09
0.9,4,6,4,61.4,57,4435,3.095
1.1,4,2,3,62.7,58,4435,3.29
1.0,3,6,3,63.1,58,4435,3.17
1.0,4,6,3,60.3,62,4435,3.26
1.05,3,5,2,62.1,58,4436,3.235
1.04,4,6,2,60.1,60,4436,3.265
1.01,2,6,2,60.7,62,4436,3.215
1.13,3,4,2,60.0,61,4437,3.355
0.91,3,5,3,60.4,59,4437,3.11
1.15,4,5,2,62.2,59,4437,3.35
1.15,2,5,2,63.8,57,4437,3.325
1.19,4,2,2,61.6,56,4438,3.435
1.01,3,2,4,61.3,56,4438,3.265
0.9,3,7,3,60.9,57,4438,3.11
1.01,4,3,3,62.1,60,4439,3.215
0.7,5,5,6,61.5,56,4439,2.85
0.9,5,6,3,59.1,59,4439,3.155
1.07,4,3,3,62.9,61,4440,3.235
0.56,3,7,8,60.7,56,4440,2.67
1.21,4,1,2,60.9,60,4440,3.41
1.01,2,6,2,63.9,55,4440,3.19
1.03,5,6,2,62.5,56,4441,3.225
1.03,4,6,2,61.0,60,4441,3.23
0.9,3,5,2,61.0,61,4441,3.07
1.03,4,2,3,61.6,59,4441,3.245
1.03,2,7,3,64.3,58,4441,3.155
1.11,3,2,2,62.5,58,4442,3.295
1.07,5,3,2,61.8,56,4442,3.29
1.01,4,4,2,62.4,58,4442,3.205
1.08,4,4,2,60.3,58,4442,3.36
1.2,3,4,2,61.8,60,4443,3.39
1.2,3,4,2,61.5,58,4443,3.415
1.08,5,1,3,61.8,56,4443,3.275
1.02,2,6,3,63.7,62,4443,3.155
1.02,2,6,3,63.1,57,4443,3.185
0.84,3,7,5,60.6,57,4443,3.03
0.9,4,6,3,62.7,60,4443,3.065
1.01,5,1,4,62.2,54,4443,3.205
0.91,3,7,3,62.0,60,4444,3.06
0.8,2,6,5,60.2,54,4444,3.02
1.09,4,6,2,59.4,60,4444,3.405
1.24,4,3,2,62.3,58,4444,3.42
1.01,3,6,2,62.0,60,4445,3.18
1.05,4,5,3,61.8,58,4445,3.255
1.07,4,5,2,61.8,58,4446,3.285
1.07,4,5,2,61.7,58,4446,3.29
0.9,3,7,3,63.4,57,4447,3.065
0.71,5,6,6,61.7,56,4447,2.89
0.93,4,7,3,60.8,59,4448,3.135
1.06,5,2,4,62.3,56,4449,3.255
0.9,3,6,5,63.0,55,4449,3.04
1.03,3,5,2,62.2,56,4449,3.255
1.13,5,5,2,60.4,56,4449,3.39
1.02,4,4,3,62.6,59,4449,3.215
1.01,3,3,3,62.3,63,4449,3.15
0.92,4,3,4,62.4,60,4451,3.12
1.04,3,1,4,59.5,59,4451,3.295
1.07,3,2,3,62.6,58,4451,3.245
0.85,4,5,6,61.2,60,4451,3.065
0.93,2,4,3,63.8,58,4452,3.045
0.9,5,4,3,62.3,58,4452,3.085
1.06,4,2,3,61.9,59,4452,3.26
1.0,4,2,4,61.6,59,4452,3.235
1.06,4,2,3,61.9,57,4452,3.305
1.0,5,5,2,61.2,57,4452,3.24
1.0,5,5,2,61.3,56,4452,3.23
1.06,5,3,2,62.8,57,4452,3.285
1.06,4,5,2,62.4,58,4452,3.27
1.0,4,5,2,61.3,61,4452,3.195
1.0,4,5,2,61.1,61,4452,3.19
1.0,4,5,2,61.6,61,4452,3.18
1.0,2,5,3,64.0,57,4452,3.165
1.06,5,3,2,59.4,57,4452,3.335
0.91,5,4,3,62.0,54,4453,3.115
1.07,2,6,2,60.0,62,4453,3.285
0.71,5,5,7,62.0,56,4454,2.86
1.03,5,5,2,61.8,56,4454,3.245
1.02,4,3,2,62.7,59,4455,3.205
0.9,3,3,5,62.1,57,4455,3.085
1.08,5,3,2,59.3,57,4455,3.355
1.2,3,2,2,61.9,59,4455,3.385
1.2,3,1,3,60.5,59,4455,3.395
1.08,5,3,2,60.4,57,4455,3.315
1.16,3,3,2,59.6,59,4455,3.425
1.16,3,3,2,63.2,57,4455,3.33
1.04,5,4,2,61.7,56,4455,3.285
0.9,4,4,3,62.6,57,4455,3.08
1.3,4,4,2,63.0,59,4455,3.485
1.17,3,3,2,63.1,58,4455,3.36
0.9,4,4,3,60.6,57,4455,3.14
1.02,4,5,3,62.6,58,4455,3.21
1.04,4,4,2,62.6,58,4455,3.245
1.04,5,4,2,61.4,57,4455,3.27
1.04,5,4,2,60.7,57,4455,3.305
1.02,5,2,3,61.3,56,4455,3.26
1.11,2,3,2,63.5,60,4456,3.245
1.11,3,3,2,59.8,60,4456,3.33
0.96,2,3,5,63.9,54,4456,3.135
1.09,4,4,2,59.0,58,4456,3.39
1.01,2,7,2,63.5,61,4457,3.165
1.02,5,5,2,61.0,58,4457,3.24
0.92,5,2,3,61.7,56,4457,3.1
1.1,2,4,2,60.5,61,4457,3.345
1.11,5,2,2,61.9,57,4457,3.33
0.7,5,5,7,62.2,57,4458,2.85
1.01,5,5,2,61.5,56,4458,3.21
1.01,5,5,2,62.1,55,4458,3.21
1.03,5,2,3,60.7,60,4458,3.25
1.07,5,3,4,62.1,57,4458,3.265
1.02,4,5,2,61.1,59,4459,3.205
1.06,5,4,2,62.2,55,4459,3.265
1.02,4,5,2,61.5,58,4459,3.21
1.02,4,5,2,62.5,60,4459,3.18
1.02,4,2,4,62.0,58,4459,3.22
0.91,4,4,5,62.2,58,4459,3.11
1.0,5,3,2,61.5,55,4459,3.205
1.02,2,7,2,64.1,58,4459,3.125
1.58,4,2,1,60.2,61,4459,3.775
0.9,2,4,5,63.6,58,4460,3.06
0.9,2,4,5,63.7,56,4460,3.075
0.3,3,4,5,60.8,56,585,2.175
0.3,3,4,5,62.1,55,585,2.14
0.38,3,5,2,61.2,57,585,2.335
0.4,4,2,2,62.9,59,585,2.34
0.28,3,4,7,61.9,55,586,2.09
0.28,3,4,7,60.7,56,586,2.135
0.28,5,4,6,61.6,56,586,2.09
0.28,5,4,6,61.5,56,586,2.11
0.28,5,3,7,62.0,55,586,2.085
0.39,5,1,4,61.8,55,586,2.33
0.31,5,4,5,62.3,54,586,2.155
0.37,5,4,3,61.4,56,586,2.315
0.37,5,4,3,61.4,55,586,2.315
0.37,5,4,3,62.0,55,586,2.31
0.37,5,4,3,61.9,55,586,2.31
0.32,5,5,3,61.4,54,586,2.21
0.32,5,5,3,60.9,55,586,2.23
0.28,5,3,8,63.0,55,586,2.07
0.28,5,3,8,62.0,56,586,2.1
0.31,2,2,5,63.9,55,586,2.15
0.31,4,3,4,58.9,61,586,2.23
0.31,2,3,4,63.8,56,586,2.165
0.38,3,7,3,62.0,55,586,2.335
0.27,3,6,6,61.8,59,586,2.07
0.27,5,7,7,61.7,57,586,2.08
0.27,5,6,7,62.0,56,586,2.08
1.18,4,1,3,62.5,55,4460,3.41
1.18,4,2,2,61.2,59,4460,3.425
0.9,4,4,5,62.7,60,4460,3.065
0.9,5,4,5,61.6,55,4460,3.135
0.9,4,4,5,62.3,60,4460,3.04
1.04,5,3,2,61.7,57,4461,3.245
1.02,1,3,4,64.6,61,4462,3.16
1.24,3,4,2,63.3,57,4462,3.425
0.9,3,6,3,59.8,55,4463,3.15
0.9,2,6,3,63.9,55,4463,3.04
0.9,3,6,3,61.6,57,4463,3.095
0.9,2,6,3,63.9,57,4463,3.025
0.9,4,6,3,60.8,59,4463,3.095
1.14,4,3,3,62.1,59,4463,3.365
0.91,2,4,6,64.1,58,4464,3.05
1.06,3,2,2,61.4,56,4465,3.275
1.06,3,3,2,61.7,59,4465,3.255
1.02,5,6,2,61.6,56,4465,3.24
1.09,5,1,3,62.7,57,4465,3.265
0.9,3,3,5,61.7,58,4466,3.09
1.2,2,1,4,63.7,58,4466,3.305
1.03,3,4,2,61.4,54,4466,3.26
0.91,3,7,3,63.2,59,4466,3.055
0.91,3,7,3,60.2,60,4466,3.11
0.91,3,7,3,62.1,59,4466,3.05
0.9,3,7,3,61.7,60,4466,3.07
0.9,3,7,3,62.8,59,4466,3.06
0.9,3,7,3,62.5,59,4466,3.065
1.0,5,1,5,61.1,57,4466,3.215
1.05,5,2,3,62.6,56,4466,3.225
0.9,2,5,4,62.6,57,4466,3.035
1.0,2,4,3,62.5,62,4466,3.16
1.01,2,7,4,64.1,57,4466,3.16
1.0,3,3,3,63.6,54,4467,3.165
0.71,5,6,6,62.0,56,4467,2.855
1.06,5,4,2,62.2,57,4467,3.255
1.04,4,4,3,62.3,57,4467,3.25
1.04,4,4,3,62.8,57,4467,3.25
0.8,3,3,7,62.9,58,4468,2.91
1.01,2,7,2,64.6,59,4468,3.115
1.01,4,5,2,58.8,61,4468,3.265
1.01,4,5,2,62.6,54,4468,3.19
0.95,5,4,3,60.7,56,4469,3.155
1.04,5,1,3,62.0,53,4469,3.255
1.0,3,3,3,63.4,56,4469,3.185
1.0,4,3,3,62.7,60,4469,3.15
1.0,4,3,3,61.2,62,4469,3.18
1.0,4,3,3,62.2,60,4469,3.225
1.0,3,3,3,60.0,63,4469,3.185
1.0,4,7,3,62.3,60,4469,3.115
1.0,5,3,3,62.6,57,4469,3.2
1.0,5,3,3,61.4,55,4469,3.245
1.0,2,3,3,63.9,56,4469,3.155
1.14,3,1,2,62.4,57,4470,3.33
0.98,5,4,2,61.7,56,4470,3.18
1.03,5,4,2,62.1,57,4470,3.22
1.06,3,7,2,60.9,58,4471,3.285
1.02,4,4,2,62.5,58,4471,3.2
1.21,4,5,2,61.8,59,4472,3.41
1.04,3,6,2,60.7,59,4472,3.25
1.1,4,6,3,60.0,58,4472,3.34
1.01,3,7,2,63.4,57,4472,3.2
1.21,4,4,2,60.9,59,4472,3.435
1.03,3,4,2,59.2,63,4473,3.275
1.0,2,6,3,63.8,55,4474,3.17
1.0,3,5,3,63.1,56,4474,3.18
1.05,4,5,2,62.6,59,4475,3.215
1.01,3,3,2,63.5,58,4475,3.145
1.01,3,2,3,64.2,55,4475,3.14
1.01,2,3,3,60.5,56,4475,3.215
1.31,4,1,3,60.7,58,4475,3.555
0.91,4,7,3,62.8,59,4476,3.105
1.08,5,2,3,61.4,57,4476,3.335
1.2,2,2,2,64.1,57,4476,3.35
1.2,3,1,3,63.1,61,4476,3.33
1.02,2,3,3,63.9,55,4476,3.185
1.02,3,3,3,60.3,59,4476,3.22
1.02,5,3,3,61.6,56,4476,3.255
1.02,3,3,3,61.9,61,4476,3.17
1.16,4,5,2,61.9,59,4476,3.355
1.16,2,5,2,63.7,63,4476,3.315
1.08,4,2,3,62.2,58,4476,3.3
1.01,3,3,4,61.9,62,4477,3.185
1.23,3,4,2,61.0,63,4477,3.455
1.02,2,6,2,64.3,58,4478,3.18
1.16,5,2,2,62.6,56,4478,3.34
1.03,3,7,2,61.8,60,4478,3.21
1.12,3,4,2,63.3,58,4478,3.35
1.02,5,6,2,62.8,55,4478,3.215
1.02,5,6,2,62.4,55,4478,3.235
1.02,4,6,2,62.9,56,4478,3.215
1.02,5,6,2,63.0,57,4478,3.22
0.98,4,6,2,61.7,61,4478,3.19
1.12,4,4,2,62.8,58,4478,3.31
1.02,2,2,5,63.7,58,4478,3.165
1.02,4,6,2,59.9,58,4478,3.3
1.02,4,6,2,59.6,59,4478,3.295
1.02,3,6,2,63.3,59,4478,3.21
1.02,4,6,2,60.5,58,4478,3.29
1.01,2,5,3,63.3,58,4479,3.155
1.01,2,6,2,63.2,59,4479,3.17
1.01,5,6,2,60.9,57,4479,3.235
0.9,2,4,5,63.9,60,4479,3.045
0.9,5,4,5,61.4,57,4479,3.09
0.98,3,3,2,62.2,60,4479,3.155
1.0,5,6,3,62.6,56,4480,3.185
0.96,4,5,3,60.6,62,4480,3.195
1.01,2,6,3,64.1,62,4480,3.13
1.01,2,6,3,64.1,59,4480,3.175
1.01,4,6,3,62.4,58,4480,3.21
1.0,3,6,2,63.5,54,4480,3.205
1.0,4,5,2,61.6,58,4480,3.22
1.0,4,4,2,62.2,59,4480,3.195
1.08,3,3,2,63.0,59,4481,3.255
1.13,5,2,2,61.4,56,4481,3.345
0.97,4,5,3,62.7,59,4481,3.155
0.9,3,6,4,63.3,59,4482,3.04
0.71,4,7,7,59.7,59,4482,2.905
0.92,4,6,3,62.2,58,4482,3.115
0.9,5,4,4,62.0,57,4482,3.11
0.92,4,6,3,62.1,58,4482,3.11
1.15,3,3,2,63.0,54,4483,3.32
1.06,4,7,2,59.8,61,4483,3.315
1.04,5,3,2,60.7,57,4484,3.255
1.04,5,2,3,62.2,56,4484,3.255
1.04,4,6,2,59.2,58,4484,3.32
1.01,3,5,2,61.9,57,4484,3.21
1.04,5,2,3,61.8,59,4484,3.23
1.04,3,3,3,58.9,63,4484,3.295
1.04,5,3,2,62.1,56,4484,3.25
1.1,5,4,3,62.5,57,4484,3.305
0.9,3,3,7,63.5,57,4485,3.01
1.08,4,4,3,61.2,59,4485,3.305
1.02,5,1,4,62.0,56,4485,3.21
0.9,2,4,6,62.6,63,4485,3.05
1.04,3,6,2,60.9,59,4486,3.29
1.01,5,1,4,61.3,57,4486,3.235
1.04,5,5,2,62.4,56,4486,3.2
1.02,4,4,2,60.9,59,4486,3.28
0.9,4,4,6,63.0,58,4486,3.075
1.02,3,3,3,63.5,55,4487,3.155
0.94,3,4,4,62.9,58,4488,3.05
1.06,3,5,3,59.5,63,4488,3.31
1.17,5,2,2,62.2,56,4488,3.36
0.92,5,2,3,61.8,57,4488,3.11
1.08,4,5,2,60.2,59,4488,3.325
1.08,4,5,2,62.6,56,4488,3.305
1.08,5,4,2,62.3,56,4489,3.265
1.01,2,3,4,64.3,58,4489,3.135
1.31,4,1,3,60.3,62,4490,3.56
0.79,4,6,7,62.8,60,4490,2.945
1.07,4,5,2,60.8,58,4491,3.31
1.07,4,2,4,60.7,58,4491,3.31
1.08,5,3,2,61.8,55,4491,3.285
1.54,2,1,1,61.7,60,4492,3.63
1.21,4,1,3,59.7,60,4492,3.45
0.9,5,2,5,60.9,60,4492,3.1
0.9,5,3,3,62.5,56,4492,3.07
0.9,5,3,3,62.1,56,4492,3.07
0.8,5,6,6,61.4,57,4493,2.99
0.9,3,5,4,61.7,57,4493,3.085
0.9,2,5,4,62.7,59,4493,3.05
1.0,2,4,2,61.7,63,4493,3.18
1.0,4,4,3,62.5,59,4493,3.175
1.05,5,2,3,61.0,57,4494,3.275
1.07,4,3,2,61.2,60,4494,3.285
1.07,5,3,2,62.8,57,4494,3.29
1.07,4,3,5,60.5,61,4494,3.335
0.8,3,6,5,62.4,54,4495,2.99
1.09,4,3,2,61.7,60,4496,3.285
1.0,2,6,2,63.3,58,4496,3.16
1.0,4,6,2,62.7,58,4496,3.17
1.0,3,3,2,60.8,60,4496,3.22
1.0,2,2,3,61.0,60,4496,3.18
1.01,2,3,3,62.9,57,4496,3.135
0.9,3,7,3,62.3,58,4497,3.07
0.71,5,5,6,61.6,56,4497,2.865
1.11,5,1,3,62.4,57,4497,3.285
1.01,4,5,2,62.7,59,4497,3.2
1.1,4,3,2,58.9,57,4497,3.43
1.1,2,2,3,63.7,59,4497,3.28
1.01,5,5,2,60.5,57,4497,3.265
1.01,4,5,2,61.6,58,4497,3.2
1.01,4,5,2,60.0,59,4497,3.305
1.01,4,5,2,62.2,59,4497,3.225
1.01,4,5,2,61.3,60,4497,3.215
1.01,5,5,2,62.5,55,4497,3.2
1.01,4,5,2,62.8,60,4497,3.2
1.01,4,5,2,62.4,58,4497,3.205
1.01,4,5,2,62.6,60,4497,3.185
1.01,3,5,2,63.2,59,4497,3.19
1.01,4,5,2,62.2,59,4497,3.21
1.01,4,5,2,61.6,58,4497,3.225
1.12,3,3,2,60.9,60,4498,3.355
1.12,3,3,2,62.9,58,4498,3.275
1.01,3,4,2,63.7,57,4498,3.15
0.9,3,5,3,59.1,59,4498,3.15
1.19,4,2,2,62.6,58,4498,3.41
1.19,4,2,2,60.1,59,4498,3.45
1.19,4,2,2,59.5,59,4498,3.475
1.19,4,1,3,63.0,54,4498,3.41
1.0,2,2,5,63.9,56,4499,3.09
0.96,5,5,2,60.9,60,4500,3.155
0.9,4,6,4,62.2,59,4500,3.09
1.02,3,4,2,63.8,55,4501,3.185
1.14,2,4,2,63.7,58,4501,3.31
1.02,5,4,2,62.4,54,4501,3.195
0.91,2,5,5,63.1,59,4502,3.07
1.2,3,5,2,63.2,58,4502,3.39
0.9,4,6,3,62.3,56,4502,3.105
1.34,4,3,2,61.6,60,4502,3.525
0.93,2,4,5,63.8,59,4503,3.075
0.9,3,4,4,60.2,59,4503,3.11
1.03,4,5,2,60.7,60,4503,3.235
1.03,3,5,2,61.4,57,4503,3.265
1.03,4,5,2,61.6,58,4503,3.215
1.03,3,5,2,62.4,59,4503,3.19
0.76,3,5,7,62.1,57,4504,2.9
0.76,3,5,7,59.6,58,4504,2.955
0.9,3,5,4,63.2,58,4504,3.055
1.0,2,5,3,63.6,62,4504,3.12
1.0,2,5,3,62.5,57,4504,3.14
1.05,5,3,2,61.9,56,4504,3.245
1.0,3,5,3,61.4,60,4504,3.175
0.97,3,4,3,61.0,59,4504,3.18
1.01,5,6,2,61.5,55,4504,3.225
1.01,2,4,3,63.8,56,4504,3.16
1.06,3,2,3,60.2,59,4507,3.31
1.04,4,5,2,62.6,58,4507,3.245
1.19,5,1,2,61.7,56,4508,3.4
0.95,5,3,3,61.9,56,4508,3.145
0.9,2,5,5,63.3,59,4508,3.015
1.04,3,5,2,63.1,60,4508,3.21
1.15,4,3,2,62.4,57,4508,3.33
1.36,4,4,1,62.1,57,4509,3.555
1.2,5,1,2,59.1,62,4509,3.485
1.01,5,2,3,61.9,57,4509,3.2
1.28,5,4,1,61.6,57,4509,3.48
1.22,4,3,2,61.3,60,4509,3.435
1.22,4,1,2,62.1,59,4509,3.41
1.0,2,3,3,61.0,61,4510,3.18
1.05,4,4,3,59.1,57,4510,3.365
0.91,4,4,5,60.9,54,4510,3.19
1.04,3,2,4,61.9,58,4511,3.235
1.0,5,2,4,62.5,55,4511,3.205
0.93,5,6,3,61.9,55,4511,3.13
0.91,2,6,3,63.5,57,4512,3.055
0.91,3,6,3,62.5,61,4512,3.05
0.91,2,6,3,63.1,58,4512,3.06
1.01,5,3,3,62.6,55,4513,3.21
1.07,5,7,2,61.4,56,4513,3.275
1.14,4,7,2,62.4,58,4513,3.335
0.93,3,4,3,61.7,56,4513,3.11
1.01,4,3,3,62.3,61,4513,3.195
0.91,5,6,3,61.2,58,4513,3.12
1.01,3,3,3,63.1,60,4513,3.205
1.01,4,3,3,61.8,61,4513,3.235
1.01,4,3,3,62.4,58,4513,3.205
1.01,4,3,3,62.3,58,4513,3.21
1.01,4,3,3,61.3,58,4513,3.235
1.01,3,3,3,63.5,62,4513,3.18
0.91,3,3,5,60.0,58,4514,3.145
1.2,3,2,2,60.3,57,4514,3.44
1.2,4,1,3,60.7,60,4514,3.44
0.9,3,7,3,61.9,55,4514,3.09
1.0,3,3,4,63.3,60,4514,3.155
1.0,4,3,4,60.2,62,4514,3.23
1.0,4,3,4,58.9,56,4514,3.265
0.9,3,4,5,61.3,61,4515,3.075
1.04,5,3,3,61.9,57,4515,3.245
1.04,5,3,3,62.7,54,4515,3.255
1.0,3,2,5,63.3,55,4516,3.195
1.05,3,4,2,62.6,62,4516,3.225
1.06,3,3,2,62.4,54,4516,3.25
1.06,5,3,2,60.1,59,4516,3.29
1.05,5,2,3,62.1,59,4516,3.25
0.27,5,7,6,61.5,56,586,2.075
0.27,5,2,6,61.2,56,587,2.09
0.41,5,1,4,61.7,55,587,2.395
0.36,5,3,4,61.0,57,587,2.295
0.36,5,3,4,60.8,56,587,2.305
0.36,5,3,4,61.4,57,587,2.295
0.36,5,3,4,61.0,55,587,2.295
0.36,5,3,4,61.0,56,587,2.305
0.36,5,2,5,62.0,54,587,2.29
0.31,5,4,5,60.6,58,587,2.195
0.38,5,4,2,61.7,56,587,2.32
0.39,5,5,2,62.2,55,587,2.34
0.27,5,2,8,60.5,57,587,2.1
0.31,3,6,5,61.2,61,587,2.145
0.3,5,5,5,61.5,55,587,2.165
0.39,3,3,2,60.4,60,588,2.37
0.33,3,5,3,60.9,54,588,2.235
0.4,2,6,2,61.2,61,588,2.355
0.35,2,6,2,64.0,55,588,2.245
0.34,4,2,3,61.7,56,589,2.27
0.34,4,2,3,60.0,58,589,2.275
0.34,4,2,3,60.4,56,589,2.28
0.34,5,2,3,61.9,57,589,2.26
0.34,5,2,3,60.2,57,589,2.27
0.34,5,2,3,62.8,57,589,2.225
0.34,5,2,3,61.9,57,589,2.24
0.34,5,2,3,62.4,56,589,2.245
0.34,5,2,3,62.3,55,589,2.235
0.32,3,7,3,62.6,58,589,2.165
0.9,4,2,8,62.6,59,4516,3.075
1.2,5,1,2,62.5,57,4516,3.4
1.28,2,3,2,63.8,55,4516,3.42
1.0,1,6,2,63.0,58,4516,3.175
1.06,2,1,4,63.5,60,4517,3.215
1.02,2,3,2,60.3,63,4517,3.225
1.01,5,2,3,62.3,59,4518,3.205
1.13,4,4,2,60.0,61,4518,3.39
1.09,4,2,4,63.0,56,4519,3.305
1.03,5,3,3,62.3,56,4520,3.225
1.03,3,3,3,61.1,59,4520,3.25
1.14,4,7,2,62.6,58,4520,3.32
1.11,5,3,2,61.3,60,4520,3.34
1.0,2,7,2,62.8,61,4520,3.155
1.2,3,4,3,63.4,55,4520,3.36
1.08,5,2,3,62.1,59,4521,3.285
1.02,2,3,2,61.4,60,4521,3.22
0.9,3,7,4,63.5,61,4521,3.08
1.03,5,6,2,62.5,56,4522,3.24
1.03,4,6,2,61.0,60,4522,3.265
1.07,4,4,2,62.0,59,4523,3.27
1.11,2,3,3,64.2,58,4523,3.235
1.2,3,1,2,61.2,58,4523,3.385
0.9,3,7,3,64.2,55,4523,3.045
0.9,3,7,3,63.0,58,4523,3.055
1.06,5,3,2,62.7,57,4523,3.23
0.9,5,5,3,62.5,57,4523,3.065
0.9,5,7,3,62.1,57,4523,3.09
0.91,2,6,3,60.2,60,4523,3.085
1.32,4,4,2,58.9,59,4524,3.625
1.2,4,4,2,61.8,60,4524,3.425
1.02,3,6,3,63.1,57,4524,3.215
1.08,5,1,3,61.8,56,4524,3.29
1.01,4,2,3,60.8,61,4525,3.235
1.01,3,2,3,63.2,54,4525,3.205
1.01,4,4,2,61.9,60,4525,3.185
1.01,4,4,3,63.0,58,4525,3.175
0.93,3,7,3,60.8,59,4527,3.12
1.01,3,7,2,62.0,59,4528,3.18
1.0,2,4,3,61.6,62,4528,3.185
1.05,2,2,4,63.1,58,4529,3.21
0.96,4,3,4,61.7,55,4529,3.18
0.85,4,5,6,61.2,60,4530,3.05
1.04,5,6,3,62.0,57,4530,3.235
1.06,5,2,4,62.3,56,4530,3.28
0.9,3,4,4,63.2,58,4531,3.055
0.9,5,4,5,61.6,56,4531,3.11
0.9,5,5,4,60.5,54,4531,3.11
